data_type,model_type,item_id,worker_id,question,answer
tifa160,mini-dalle,tifa160_9,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_10,4375840905,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_10,4375843592,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_10,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_10,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_10,4389767429,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_118,4375840905,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_118,4375843592,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_118,4379690288,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_118,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_118,4389767429,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_85,4375840905,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_85,4375843592,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_85,4379690288,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_85,4387897261,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_85,4389767429,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_24,4375840905,How consistent is the image with the text description?,2
tifa160,mini-dalle,tifa160_24,4375843592,How consistent is the image with the text description?,2
tifa160,mini-dalle,tifa160_24,4379690288,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_24,4387897261,How consistent is the image with the text description?,2
tifa160,mini-dalle,tifa160_24,4389767429,How consistent is the image with the text description?,2
tifa160,sd1dot5,tifa160_124,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_124,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_124,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_124,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_124,4389767429,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_145,4375840905,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_145,4375843592,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_145,4379690288,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_145,4387897261,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_145,4389767429,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_27,4375840905,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_27,4375843592,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_27,4379690288,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_27,4387897261,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_27,4389767429,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_12,4375840905,How consistent is the image with the text description?,1
tifa160,vq-diffusion,tifa160_12,4375843592,How consistent is the image with the text description?,1
tifa160,vq-diffusion,tifa160_12,4379690288,How consistent is the image with the text description?,1
tifa160,vq-diffusion,tifa160_12,4387897261,How consistent is the image with the text description?,1
tifa160,vq-diffusion,tifa160_12,4389767429,How consistent is the image with the text description?,2
tifa160,vq-diffusion,tifa160_92,4375840905,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_92,4375843592,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_92,4379690288,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_92,4387897261,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_92,4389767429,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_88,4375840905,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_88,4375843592,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_88,4379690288,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_88,4387897261,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_88,4389767429,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_50,4375840905,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_50,4375843592,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_50,4379690288,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_50,4387897261,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_50,4389767429,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_21,4375840905,How consistent is the image with the text description?,1
tifa160,sd2dot1,tifa160_21,4375843592,How consistent is the image with the text description?,1
tifa160,sd2dot1,tifa160_21,4379690288,How consistent is the image with the text description?,2
tifa160,sd2dot1,tifa160_21,4387897261,How consistent is the image with the text description?,1
tifa160,sd2dot1,tifa160_21,4389767429,How consistent is the image with the text description?,1
tifa160,sd1dot1,tifa160_109,4375840905,How consistent is the image with the text description?,2
tifa160,sd1dot1,tifa160_109,4375843592,How consistent is the image with the text description?,2
tifa160,sd1dot1,tifa160_109,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_109,4387897261,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_109,4389767429,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_50,4375840905,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_50,4375843592,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_50,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_50,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_50,4389767429,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_40,4375840905,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_40,4375843592,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_40,4379690288,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_40,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_40,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_105,4375840905,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_105,4375843592,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_105,4379690288,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_105,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_105,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_53,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_53,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_53,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_53,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_53,4389767429,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_123,4375840905,How consistent is the image with the text description?,2
tifa160,sd2dot1,tifa160_123,4375843592,How consistent is the image with the text description?,2
tifa160,sd2dot1,tifa160_123,4379690288,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_123,4387897261,How consistent is the image with the text description?,2
tifa160,sd2dot1,tifa160_123,4389767429,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_135,4375840905,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_135,4375843592,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_135,4379690288,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_135,4387897261,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_135,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_142,4375840905,How consistent is the image with the text description?,1
tifa160,sd1dot1,tifa160_142,4375843592,How consistent is the image with the text description?,1
tifa160,sd1dot1,tifa160_142,4379690288,How consistent is the image with the text description?,1
tifa160,sd1dot1,tifa160_142,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_142,4389767429,How consistent is the image with the text description?,2
tifa160,mini-dalle,tifa160_109,4375840905,How consistent is the image with the text description?,2
tifa160,mini-dalle,tifa160_109,4375843592,How consistent is the image with the text description?,2
tifa160,mini-dalle,tifa160_109,4379690288,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_109,4387897261,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_109,4389767429,How consistent is the image with the text description?,1
tifa160,sd2dot1,tifa160_125,4375840905,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_125,4375843592,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_125,4379690288,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_125,4387897261,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_125,4389767429,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_60,4375840905,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_60,4375843592,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_60,4379690288,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_60,4387897261,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_60,4389767429,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_24,4375840905,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_24,4375843592,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_24,4379690288,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_24,4387897261,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_24,4389767429,How consistent is the image with the text description?,2
tifa160,sd1dot1,tifa160_47,4375840905,How consistent is the image with the text description?,2
tifa160,sd1dot1,tifa160_47,4375843592,How consistent is the image with the text description?,2
tifa160,sd1dot1,tifa160_47,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_47,4387897261,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_47,4389767429,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_19,4375840905,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_19,4375843592,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_19,4379690288,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_19,4387897261,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_19,4389767429,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_112,4375840905,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_112,4375843592,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_112,4379690288,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_112,4387897261,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_112,4389767429,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_79,4375840905,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_79,4375843592,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_79,4379690288,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_79,4387897261,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_79,4389767429,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_26,4375840905,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_26,4375843592,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_26,4379690288,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_26,4387897261,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_26,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_114,4375840905,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_114,4375843592,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_114,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_114,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_114,4389767429,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_15,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_15,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_15,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_15,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_15,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_104,4375840905,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_104,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_104,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_104,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_104,4389767429,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_33,4375840905,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_33,4375843592,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_33,4379690288,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_33,4387897261,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_33,4389767429,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_81,4375840905,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_81,4375843592,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_81,4379690288,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_81,4387897261,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_81,4389767429,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_13,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_13,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_13,4379690288,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_13,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_13,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_152,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_152,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_152,4379690288,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_152,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_152,4389767429,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_42,4375840905,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_42,4375843592,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_42,4379690288,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_42,4387897261,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_42,4389767429,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_152,4375840905,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_152,4375843592,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_152,4379690288,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_152,4387897261,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_152,4389767429,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_38,4375840905,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_38,4375843592,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_38,4379690288,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_38,4387897261,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_38,4389767429,How consistent is the image with the text description?,2
tifa160,mini-dalle,tifa160_22,4375840905,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_22,4375843592,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_22,4379690288,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_22,4387897261,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_22,4389767429,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_82,4375840905,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_82,4375843592,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_82,4379690288,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_82,4387897261,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_82,4389767429,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_98,4375840905,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_98,4375843592,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_98,4379690288,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_98,4387897261,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_98,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_59,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_59,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_59,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_59,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_59,4389767429,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_52,4375840905,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_52,4375843592,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_52,4379690288,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_52,4387897261,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_52,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_31,4375840905,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_31,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_31,4379690288,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_31,4387897261,How consistent is the image with the text description?,1
tifa160,sd1dot1,tifa160_31,4389767429,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_97,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_97,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_97,4379690288,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_97,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_97,4389767429,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_17,4375840905,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_17,4375843592,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_17,4379690288,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_17,4387897261,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_17,4389767429,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_113,4375840905,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_113,4375843592,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_113,4379690288,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_113,4387897261,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_113,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_150,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_150,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_150,4379690288,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_150,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_150,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_92,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_92,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_92,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_92,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_92,4389767429,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_153,4375840905,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_153,4375843592,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_153,4379690288,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_153,4387897261,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_153,4389767429,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_84,4375840905,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_84,4375843592,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_84,4379690288,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_84,4387897261,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_84,4389767429,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_70,4375840905,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_70,4375843592,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_70,4379690288,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_70,4387897261,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_70,4389767429,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_66,4375840905,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_66,4375843592,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_66,4379690288,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_66,4387897261,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_66,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_57,4375840905,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_57,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_57,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_57,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_57,4389767429,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_152,4375840905,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_152,4375843592,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_152,4379690288,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_152,4387897261,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_152,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_19,4375840905,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_19,4375843592,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_19,4379690288,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_19,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_19,4389767429,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_68,4375840905,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_68,4375843592,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_68,4379690288,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_68,4387897261,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_68,4389767429,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_100,4375840905,How consistent is the image with the text description?,2
tifa160,vq-diffusion,tifa160_100,4375843592,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_100,4379690288,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_100,4387897261,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_100,4389767429,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_76,4375840905,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_76,4375843592,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_76,4379690288,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_76,4387897261,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_76,4389767429,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_100,4375840905,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_100,4375843592,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_100,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_100,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_100,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_29,4375840905,How consistent is the image with the text description?,1
tifa160,sd1dot5,tifa160_29,4375843592,How consistent is the image with the text description?,1
tifa160,sd1dot5,tifa160_29,4379690288,How consistent is the image with the text description?,2
tifa160,sd1dot5,tifa160_29,4387897261,How consistent is the image with the text description?,2
tifa160,sd1dot5,tifa160_29,4389767429,How consistent is the image with the text description?,1
tifa160,sd1dot1,tifa160_132,4375840905,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_132,4375843592,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_132,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_132,4387897261,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_132,4389767429,How consistent is the image with the text description?,2
tifa160,sd1dot5,tifa160_112,4375840905,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_112,4375843592,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_112,4379690288,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_112,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_112,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_35,4375840905,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_35,4375843592,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_35,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_35,4387897261,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_35,4389767429,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_129,4375840905,How consistent is the image with the text description?,2
tifa160,mini-dalle,tifa160_129,4375843592,How consistent is the image with the text description?,2
tifa160,mini-dalle,tifa160_129,4379690288,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_129,4387897261,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_129,4389767429,How consistent is the image with the text description?,2
tifa160,sd2dot1,tifa160_12,4375840905,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_12,4375843592,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_12,4379690288,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_12,4387897261,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_12,4389767429,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_115,4375840905,How consistent is the image with the text description?,1
tifa160,mini-dalle,tifa160_115,4375843592,How consistent is the image with the text description?,1
tifa160,mini-dalle,tifa160_115,4379690288,How consistent is the image with the text description?,1
tifa160,mini-dalle,tifa160_115,4387897261,How consistent is the image with the text description?,1
tifa160,mini-dalle,tifa160_115,4389767429,How consistent is the image with the text description?,1
tifa160,mini-dalle,tifa160_51,4375840905,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_51,4375843592,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_51,4379690288,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_51,4387897261,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_51,4389767429,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_64,4375840905,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_64,4375843592,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_64,4379690288,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_64,4387897261,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_64,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_6,4375840905,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_6,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_6,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_6,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_6,4389767429,How consistent is the image with the text description?,5
