dsg_prompt_split,qg_model,t2i_model,item_id,question,answer
tifa160,vq2a,imagen2dot4,tifa160_112,The skyline of what city is pictured? New York City?,yes
tifa160,vq2a,imagen2dot4,tifa160_112,The New York City what? skyline?,yes
tifa160,vq2a,imagen2dot4,tifa160_116,What is there to do at the clock tower on a cloudy day? view?,
tifa160,vq2a,imagen2dot4,tifa160_116,What kind of weather is depicted in the photo of the clock tower? cloudy day?,
tifa160,vq2a,imagen2dot4,tifa160_116,What is the structure in the photo? clock tower?,yes
tifa160,vq2a,imagen2dot4,tifa160_130,What is the dolphin jumping over? rowboat?,yes
tifa160,vq2a,imagen2dot4,tifa160_130,What animal is jumping over a rowboat? dolphin?,
tifa160,vq2a,imagen2dot4,tifa160_144,What kind of car is in the picture? drop-top sports car?,yes
tifa160,vq2a,imagen2dot4,tifa160_144,A drop-top sports car coming around what in the road? bend?,
tifa160,vq2a,imagen2dot4,tifa160_144,A drop-top sports car coming around a bend in what? road?,
tifa160,vq2a,imagen2dot4,tifa160_143,Where did the hot air balloon land? corn field?,yes
tifa160,vq2a,imagen2dot4,tifa160_143,What is happening in the corn field? hot air balloon landing?,
tifa160,vq2a,imagen2dot4,tifa160_105,In what direction did the geese fly in relation to the Alamo? front?,
tifa160,vq2a,imagen2dot4,tifa160_105,What is a group of geese called? flock?,yes
tifa160,vq2a,imagen2dot4,tifa160_105,A flock of geese in front of what famous landmark? The Alamo?,
tifa160,vq2a,imagen2dot4,tifa160_155,What are the children in the library reading? books?,yes
tifa160,vq2a,imagen2dot4,tifa160_155,Where are kids reading books? library?,yes
tifa160,vq2a,imagen2dot4,tifa160_155,Who was in the library? kids?,yes
tifa160,vq2a,imagen2dot4,tifa160_38,What did Hokusai bring to the painting? style?,yes
tifa160,vq2a,imagen2dot4,tifa160_38,What is the tornado made of? tigers?,yes
tifa160,vq2a,imagen2dot4,tifa160_38,What is made of tigers crashing into a skyscraper? A tornado?,
tifa160,vq2a,imagen2dot4,tifa160_138,What kind of animal is in the photo? chicken?,yes
tifa160,vq2a,imagen2dot4,tifa160_138,What is a chicken working out in a gym? A high resolution photo?,
tifa160,vq2a,imagen2dot4,tifa160_37,What does the espresso machine make from human souls? coffee?,yes
tifa160,vq2a,imagen2dot4,tifa160_37,What kind of machine makes coffee from human souls? espresso machine?,yes
tifa160,vq2a,imagen2dot4,tifa160_37,What does an espresso machine make coffee from? human souls?,yes
tifa160,vq2a,imagen2dot4,tifa160_114,"In addition to blue stripes, what does a zebra have? red stripes?",
tifa160,vq2a,imagen2dot4,tifa160_114,What animal has alternating blue and red stripes? zebra?,yes
tifa160,vq2a,imagen2dot4,tifa160_114,"In addition to red, what color is a stripe on a zebra? blue?",
tifa160,vq2a,imagen2dot4,tifa160_39,What kind of leaves are on the tree with the apples? circular green leaves?,
tifa160,vq2a,imagen2dot4,tifa160_39,What are the apples on? tree?,yes
tifa160,vq2a,imagen2dot4,tifa160_39,What kind of apples are on the tree? square red apples?,yes
tifa160,vq2a,imagen2dot4,tifa160_122,What animal has aviator glasses on its head? panda bear?,yes
tifa160,vq2a,imagen2dot4,tifa160_122,Where are the glasses on the panda bear? its head?,yes
tifa160,vq2a,imagen2dot4,tifa160_122,What is on the panda's head? aviator glasses?,yes
tifa160,vq2a,imagen2dot4,tifa160_136,A piano tumbling down what? hill?,yes
tifa160,vq2a,imagen2dot4,tifa160_136,What is tumbling down a hill? piano?,yes
tifa160,vq2a,imagen2dot4,tifa160_119,On what type of island is the Great Pyramid located? sandy island?,
tifa160,vq2a,imagen2dot4,tifa160_119,What is next to the Millennium Wheel? Statue?,yes
tifa160,vq2a,imagen2dot4,tifa160_119,What type of view is this of Manhattan? Aerial view?,yes
tifa160,vq2a,imagen2dot4,tifa160_119,What is next to the Statue of Liberty? Millennium Wheel?,yes
tifa160,vq2a,imagen2dot4,tifa160_119,What is on a sandy island near the buildings? The Great Pyramid?,
tifa160,vq2a,imagen2dot4,tifa160_156,What kind of photo is this? aerial photo?,yes
tifa160,vq2a,imagen2dot4,tifa160_156,What kind of stadium is in the photo? baseball stadium?,yes
tifa160,vq2a,imagen2dot4,tifa160_121,What kind of photo is this? aerial photo?,yes
tifa160,vq2a,imagen2dot4,tifa160_121,What kind of island is in the photo? sandy island?,yes
tifa160,vq2a,imagen2dot4,tifa160_121,In what body of water is the island located? ocean?,yes
tifa160,vq2a,imagen2dot4,tifa160_30,What does the beaver stand next to? books?,yes
tifa160,vq2a,imagen2dot4,tifa160_30,"Who wears glasses, a vest, and a colorful neck tie? A dignified beaver?",
tifa160,vq2a,imagen2dot4,tifa160_30,What does the beaver stand next to? tall stack?,yes
tifa160,vq2a,imagen2dot4,tifa160_131,What kind of family is pictured? owl family?,yes
tifa160,vq2a,imagen2dot4,tifa160_128,How many red flowers are there? two?,yes
tifa160,vq2a,imagen2dot4,tifa160_128,How many white flowers are there? three?,yes
tifa160,vq2a,imagen2dot4,tifa160_128,How many red flowers are there? two red flowers?,yes
tifa160,vq2a,imagen2dot4,tifa160_128,How many white flowers are there? three white flowers?,yes
tifa160,vq2a,imagen2dot4,tifa160_134,Who looks like pigs? The emoji icons?,yes
tifa160,vq2a,imagen2dot4,tifa160_134,What do the emoji icons look like? pigs?,yes
tifa160,vq2a,imagen2dot4,tifa160_134,What is a group of 2x2 emoji icons called? A set?,
tifa160,vq2a,imagen2dot4,tifa160_134,What look like pigs? emoji icons?,yes
tifa160,vq2a,imagen2dot4,tifa160_132,A four-piece band plays in front of what kind of crowd? small crowd?,
tifa160,vq2a,imagen2dot4,tifa160_132,How many people were in the band? four-piece band?,yes
tifa160,vq2a,imagen2dot4,tifa160_132,Where is the crowd in relation to the stage? front?,yes
tifa160,vq2a,imagen2dot4,tifa160_132,Where is the band playing? stage?,yes
tifa160,vq2a,imagen2dot4,tifa160_145,What is the cat trying to get onto? table?,yes
tifa160,vq2a,imagen2dot4,tifa160_145,What animal is jumping to get onto a table? cat?,yes
tifa160,vq2a,imagen2dot4,tifa160_145,Where is the cat jumping from? air?,yes
tifa160,vq2a,imagen2dot4,tifa160_35,What is playing soccer in this digital art piece? A car?,yes
tifa160,vq2a,imagen2dot4,tifa160_35,What is playing soccer in the digital art? A car?,yes
tifa160,vq2a,imagen2dot4,tifa160_35,A car playing soccer is considered what? Art?,yes
tifa160,vq2a,imagen2dot4,tifa160_35,A car playing soccer is a form of what? Art?,yes
tifa160,vq2a,imagen2dot4,tifa160_35,What kind of art is this? Digital?,yes
tifa160,vq2a,imagen2dot4,tifa160_35,What is a car playing soccer? Art?,yes
tifa160,vq2a,muse2dot3,tifa160_67,What is on the plate? food?,yes
tifa160,vq2a,muse2dot3,tifa160_67,Who is shown eating outside with a plate on her lap? A barefoot woman?,
tifa160,vq2a,muse2dot3,tifa160_67,What is the woman eating from? plate?,yes
tifa160,vq2a,muse2dot3,tifa160_86,What are the men wearing? neon yellow safety jackets?,yes
tifa160,vq2a,muse2dot3,tifa160_86,What are the two men in neon yellow safety jackets sharing? meal?,
tifa160,vq2a,muse2dot3,tifa160_86,Who is sharing a meal next to a food car? Two men?,
tifa160,vq2a,muse2dot3,tifa160_86,How many men are sharing a meal next to a food car? Two?,
tifa160,vq2a,muse2dot3,tifa160_85,Who is wearing an umbrella hat? GUY?,yes
tifa160,vq2a,muse2dot3,tifa160_85,What does this picture show? UMBRELLA HAT SITTING A TABLE WITH ANOTHER PERSON?,
tifa160,vq2a,muse2dot3,tifa160_85,Who is he sitting with? ANOTHER PERSON?,yes
tifa160,vq2a,muse2dot3,tifa160_85,What is the gentleman wearing on his head? UMBRELLA HAT?,
tifa160,vq2a,muse2dot3,tifa160_85,What is the guy with the umbrella hat sitting at? A TABLE?,
tifa160,vq2a,muse2dot3,tifa160_19,Who is standing in the door of a bus? A boy?,yes
tifa160,vq2a,muse2dot3,tifa160_84,What sex is the person in the photo? Woman?,yes
tifa160,vq2a,muse2dot3,tifa160_84,What is the woman smiling and brushing? her teeth?,yes
tifa160,vq2a,muse2dot3,tifa160_17,What kind of horse is in the field? A midsized horse?,yes
tifa160,vq2a,muse2dot3,tifa160_17,Who is standing next to the horse? her rider?,yes
tifa160,vq2a,muse2dot3,tifa160_17,Where is the horse located? field?,yes
tifa160,vq2a,muse2dot3,tifa160_10,Who is eating a loaded hot dog? A man?,yes
tifa160,vq2a,muse2dot3,tifa160_10,Who is around the man eating the hot dog? people?,yes
tifa160,vq2a,muse2dot3,tifa160_10,What is the man eating? loaded hot dog?,yes
tifa160,vq2a,muse2dot3,tifa160_5,Who is showing a watermelon slice to a woman on a scooter? A woman?,
tifa160,vq2a,muse2dot3,tifa160_5,What is the woman on a scooter being shown? watermelon slice?,
tifa160,vq2a,muse2dot3,tifa160_5,Who is on the scooter? woman?,yes
tifa160,vq2a,muse2dot3,tifa160_76,On what part of the beach is the boat located? shore?,yes
tifa160,vq2a,muse2dot3,tifa160_76,Who is in the boat? person?,yes
tifa160,vq2a,muse2dot3,tifa160_76,What kind of boat is the person in? wooden boat?,yes
tifa160,vq2a,muse2dot3,tifa160_83,What do some people post in front of? camera?,yes
tifa160,vq2a,muse2dot3,tifa160_83,In what direction do some people post pictures for a camera? front?,yes
tifa160,vq2a,muse2dot3,tifa160_83,Who posts in front of a camera for a picture? Some people?,
tifa160,vq2a,muse2dot3,tifa160_89,In what kind of city is this photo taken? major city?,yes
tifa160,vq2a,muse2dot3,tifa160_89,What is pictured here? An elevated subway train?,yes
tifa160,vq2a,muse2dot3,tifa160_62,What is topped with bags of luggage and purses? A table?,
tifa160,vq2a,muse2dot3,tifa160_62,"Besides purses, what is on the table? luggage?",yes
tifa160,vq2a,muse2dot3,tifa160_62,"Besides purses, what was on the table? bags?",yes
tifa160,vq2a,muse2dot3,tifa160_16,What animal stands under a fence? A sheep?,yes
tifa160,vq2a,muse2dot3,tifa160_16,What type of hair does the sheep have? short hair?,yes
tifa160,vq2a,muse2dot3,tifa160_70,How much land are the skiers covering? vast expanse?,yes
tifa160,vq2a,muse2dot3,tifa160_70,Who is travelling across a vast expanse of snow covered land towards a mountain? Multiple skiers?,
tifa160,vq2a,muse2dot3,tifa160_70,What are the skiers travelling across? land?,yes
tifa160,vq2a,muse2dot3,tifa160_97,What is the man standing by? oven?,yes
tifa160,vq2a,muse2dot3,tifa160_97,Who is standing by an oven with the door open? A man?,yes
tifa160,vq2a,muse2dot3,tifa160_40,"Besides vegetables, what else is in the dish? fruits?",
tifa160,vq2a,muse2dot3,tifa160_40,"Besides fruits, what else is in the dish? vegetable?",yes
tifa160,vq2a,muse2dot3,tifa160_40,What is a group of fruits and vegetables called? An assortment?,
tifa160,vq2a,muse2dot3,tifa160_74,Where is the cat on the laptop? top?,yes
tifa160,vq2a,muse2dot3,tifa160_74,Where is the cat on the laptop? desk?,yes
tifa160,vq2a,muse2dot3,tifa160_74,What is pictured on top of a laptop? A cat?,yes
tifa160,vq2a,muse2dot3,tifa160_12,What is parked by paint chipped doors? A red motorcycle?,yes
tifa160,vq2a,muse2dot3,tifa160_12,What was chipped off the doors? paint?,yes
tifa160,vq2a,muse2dot3,tifa160_65,How many stuffed animals are in the bed? A group?,yes
tifa160,vq2a,muse2dot3,tifa160_65,What is in the bed? stuffed animals?,yes
tifa160,vq2a,muse2dot3,tifa160_91,What is in the corner of a boat? A chair?,yes
tifa160,vq2a,muse2dot3,tifa160_91,What part of the boat is the chair in? corner?,yes
tifa160,vq2a,muse2dot3,tifa160_8,How many laptops are in the picture? two?,yes
tifa160,vq2a,muse2dot3,tifa160_8,A mouse cord is an example of what? wires?,yes
tifa160,vq2a,muse2dot3,tifa160_8,How many laptops are in the picture? two laptops?,yes
tifa160,vq2a,muse2dot3,tifa160_8,"Aside from the laptops, cords and a monitor, what else is in the picture? mouse?",
tifa160,vq2a,muse2dot3,tifa160_8,"Aside from the laptops, mouse, cords and wires, what else was in the box? monitor?",
tifa160,vq2a,muse2dot3,tifa160_102,What electronic device is on the desk? A laptop?,yes
tifa160,vq2a,muse2dot3,tifa160_102,"Aside from a laptop, mouse, and phone, what else is on the desk? photo?",
tifa160,vq2a,muse2dot3,tifa160_102,"Aside from a laptop, mouse and photo, what else is on the desk? phone?",
tifa160,vq2a,muse2dot3,tifa160_1,What is near a large wall of windows? planes?,yes
tifa160,vq2a,muse2dot3,tifa160_1,Planes near what? large wall?,yes
tifa160,vq2a,muse2dot3,tifa160_1,How many planes are near the wall of windows? A group?,yes
tifa160,vq2a,muse2dot3,tifa160_82,Who is in the photo? A boy?,yes
tifa160,vq2a,muse2dot3,tifa160_82,What is the boy wearing? green shirt?,yes
tifa160,vq2a,muse2dot3,tifa160_54,In what direction is the laptop facing? front?,yes
tifa160,vq2a,muse2dot3,tifa160_54,Who is sitting on a couch in front of a laptop? A woman?,
tifa160,vq2a,muse2dot3,tifa160_54,Where is the woman sitting? couch?,yes
tifa160,vq2a,muse2dot3,tifa160_4,Who is trying to pull off a trick on the ramp? A male skateboarder?,
tifa160,vq2a,muse2dot3,tifa160_4,What is the skateboarder trying to pull off? trick?,yes
tifa160,vq2a,muse2dot3,tifa160_41,Where are the people in the picture walking? city sidewalk?,yes
tifa160,vq2a,muse2dot3,tifa160_41,Who is walking down the sidewalk? People?,yes
tifa160,vq2a,muse2dot3,tifa160_18,What is on the bed in the photograph? laptop?,yes
tifa160,vq2a,muse2dot3,tifa160_18,What is the laptop on? bed?,yes
tifa160,vq2a,muse2dot3,tifa160_18,"Aside from white, what color is the photograph? Black?",yes
tifa160,vq2a,muse2dot3,tifa160_18,A bed with a laptop on it is depicted in what medium? white photograph?,
tifa160,vq2a,muse2dot3,tifa160_45,What are the beginner skiers having? class?,yes
tifa160,vq2a,muse2dot3,tifa160_45,What kind of skiers are in class X 1? beginner snow skiers?,
tifa160,vq2a,muse2dot3,tifa160_88,What is flying through the air with propellers? A commercial airplane?,
tifa160,vq2a,muse2dot3,tifa160_88,A commercial airplane has what flying through the air? propellers?,
tifa160,vq2a,muse2dot3,tifa160_55,Where are the seashells on the toilet? top?,yes
tifa160,vq2a,muse2dot3,tifa160_55,What is on top of the seashells? Small white toilet?,yes
tifa160,vq2a,muse2dot3,tifa160_55,What is on top of the toilet? seashells?,yes
tifa160,vq2a,muse2dot3,tifa160_94,Where is this man located? food truck?,yes
tifa160,vq2a,muse2dot3,tifa160_94,Who is pictured at a food truck looking at the menu? A man?,
tifa160,vq2a,muse2dot3,tifa160_75,What is in the grass field? Some very big furry brown bears?,
tifa160,vq2a,muse2dot3,tifa160_69,What is the woman on the couch playing? video game?,no
tifa160,vq2a,muse2dot3,tifa160_69,Who is seen playing a video game on a couch? A young woman?,
tifa160,vq2a,muse2dot3,tifa160_73,What kind of water is near the sign? body?,yes
tifa160,vq2a,muse2dot3,tifa160_73,What is laying on a lush green field near a body of water? A sign?,
tifa160,vq2a,muse2dot3,tifa160_73,Where is the sign located? lush green field?,yes
tifa160,vq2a,muse2dot3,tifa160_50,"Besides veggies and broccoli, what else is on the plate? meat?",
tifa160,vq2a,muse2dot3,tifa160_50,"What is topped with broccoli, meat and veggies? A red plate?",
tifa160,vq2a,muse2dot3,tifa160_78,What kind of chair is the woman sitting in? modern chair?,yes
tifa160,vq2a,muse2dot3,tifa160_78,Who is pictured in a blue dress sitting next to a vase in an empty room? Woman?,
tifa160,vq2a,muse2dot3,tifa160_78,What color is the woman's dress? blue dress?,yes
tifa160,vq2a,muse2dot3,tifa160_3,What is sitting outside of a building? A large motorcycle?,yes
tifa160,vq2a,muse2dot3,tifa160_79,How many people are standing next to the elephant? Three people?,yes
tifa160,vq2a,muse2dot3,tifa160_79,What large animal are the people standing next to? elephant?,yes
tifa160,vq2a,muse2dot3,tifa160_79,How many people are standing next to the elephant? Three?,yes
tifa160,vq2a,muse2dot3,tifa160_7,Who is holding a racquet on top of a tennis court? A woman?,
tifa160,vq2a,muse2dot3,tifa160_7,Where on a tennis court is the woman holding a racquet? top?,
tifa160,vq2a,muse2dot3,tifa160_7,What is the woman holding? racquet?,yes
tifa160,vq2a,muse2dot3,tifa160_51,Who is on the court playing tennis? The woman?,yes
tifa160,vq2a,muse2dot3,tifa160_51,Where is the woman playing tennis? court?,yes
tifa160,vq2a,muse2dot3,tifa160_51,What is the woman on the tennis court doing? game?,yes
tifa160,vq2a,muse2dot3,tifa160_6,What is the man wearing? green suiit?,yes
tifa160,vq2a,muse2dot3,tifa160_6,What is the man in the green suit leaning over? laptop?,yes
tifa160,vq2a,muse2dot3,tifa160_6,Who is in the picture? A man?,yes
tifa160,vq2a,muse2dot3,tifa160_77,Who is pictured next to a small refrigerator? A woman?,yes
tifa160,vq2a,muse2dot3,tifa160_71,What color are the umbrellas on the beach? crowded red?,
tifa160,vq2a,muse2dot3,tifa160_71,What is crowded with red and white umbrellas? The beach?,
tifa160,vq2a,muse2dot3,tifa160_48,A woman in a black jacket is seen with what food? pizza?,yes
tifa160,vq2a,muse2dot3,tifa160_48,What is the woman wearing? black jacket?,yes
tifa160,vq2a,muse2dot3,tifa160_48,Who is wearing a black jacket and holding a pizza? woman?,
tifa160,vq2a,muse2dot3,tifa160_46,How many surfers are carrying their boards into the ocean? A group?,
tifa160,vq2a,muse2dot3,tifa160_46,Who is carrying their surf boards into the ocean? surfers?,
tifa160,vq2a,muse2dot3,tifa160_46,What are the surfers carrying into the ocean? their surf boards?,
tifa160,vq2a,muse2dot3,tifa160_2,Where is the bear walking? forest?,yes
tifa160,vq2a,muse2dot3,tifa160_2,What animal is in the picture? A brown bear?,yes
tifa160,vq2a,muse2dot3,tifa160_59,How many children are holding a Frisbee? two?,yes
tifa160,vq2a,muse2dot3,tifa160_59,How many children are pictured? A group?,yes
tifa160,vq2a,muse2dot3,tifa160_59,Who is sitting in the grass with a Frisbee? children?,yes
tifa160,vq2a,muse2dot3,tifa160_59,Where are the children sitting? grass?,yes
tifa160,vq2a,muse2dot3,tifa160_59,What are two of the children holding? Frisbee?,yes
tifa160,vq2a,muse2dot3,tifa160_47,Who is eating hay in black and white? Three zebras?,yes
tifa160,vq2a,muse2dot3,tifa160_47,How many zebras eat hay in black and white? Three?,yes
tifa160,vq2a,muse2dot3,tifa160_57,Who was using his cell during the party? Guy?,yes
tifa160,vq2a,muse2dot3,tifa160_57,What was the guy using his cell phone during? party?,yes
tifa160,vq2a,muse2dot3,tifa160_57,What is the guy using during the party? his cell?,yes
tifa160,vq2a,muse2dot3,tifa160_64,What is the large giraffe looking at? smaller giraffe?,yes
tifa160,vq2a,muse2dot3,tifa160_103,What does the woman have all over her face? piercings?,yes
tifa160,vq2a,muse2dot3,tifa160_103,What color are the woman's eyes? green eyes?,yes
tifa160,vq2a,muse2dot3,tifa160_103,Who has green eyes and piercings all over her face? A young woman?,
tifa160,vq2a,muse2dot3,tifa160_14,What are people flying in the sky? kites?,yes
tifa160,vq2a,muse2dot3,tifa160_14,Who is flying the kites in the sky? The people?,yes
tifa160,vq2a,muse2dot3,tifa160_56,What kind of store is decorated with signs and bears? A teddy bear store?,
tifa160,vq2a,muse2dot3,tifa160_56,A teddy bear store is decorated with bears and what? signs?,
tifa160,vq2a,muse2dot3,tifa160_98,What is in the foreground? grassy slope?,yes
tifa160,vq2a,muse2dot3,tifa160_98,Where is the evergreen tree located in the photograph? foreground?,
tifa160,vq2a,muse2dot3,tifa160_98,What covers the background? A white slope?,yes
tifa160,vq2a,muse2dot3,tifa160_98,What is grazing on the grassy slope in the foreground? several rams?,
tifa160,vq2a,muse2dot3,tifa160_98,What type of tree is in the foreground? underdeveloped evergreen?,
tifa160,vq2a,muse2dot3,tifa160_98,How is the evergreen tree in the foreground? measly?,
tifa160,vq2a,muse2dot3,tifa160_98,How many trees are in the foreground? one?,yes
tifa160,vq2a,muse2dot3,tifa160_90,How many bananas are in the bowl? two?,yes
tifa160,vq2a,muse2dot3,tifa160_90,"Besides the pear and orange, what else is in the bowl? two bananas?",
tifa160,vq2a,muse2dot3,tifa160_90,"Besides bananas, what else is in the bowl? A pear, orange,?",
tifa160,vq2a,muse2dot3,tifa160_63,Where is the traffic light located? crossroads intersection?,yes
tifa160,vq2a,muse2dot3,tifa160_63,What is at a crossroads intersection near a waterway? A traffic light?,
tifa160,vq2a,muse2dot3,tifa160_63,A traffic light and a what at a crossroads intersection near a waterway? signpost?,
tifa160,vq2a,muse2dot3,tifa160_15,A large clock hangs from what? building?,yes
tifa160,vq2a,muse2dot3,tifa160_15,What is hanging from a building? large clock?,yes
tifa160,vq2a,muse2dot3,tifa160_100,What is under the furniture? A teddy bear?,yes
tifa160,vq2a,muse2dot3,tifa160_100,What is the teddy bear under? some furniture?,yes
tifa160,vq2a,muse2dot3,tifa160_80,Where are the giraffes gathered? their enclosure?,
tifa160,vq2a,muse2dot3,tifa160_80,How many giraffes are in the enclosure? A group?,yes
tifa160,vq2a,muse2dot3,tifa160_80,What animals are in the enclosure? giraffes?,yes
tifa160,vq2a,muse2dot3,tifa160_13,Who is on the wave? A man?,yes
tifa160,vq2a,muse2dot3,tifa160_13,What is the man wearing? black shirt?,yes
tifa160,vq2a,muse2dot3,tifa160_60,What is pictured on a dirt road next to a building? A grey motorcycle?,
tifa160,vq2a,muse2dot3,tifa160_60,What kind of road is the motorcycle on? dirt road?,yes
tifa160,vq2a,muse2dot3,tifa160_68,What is on a track near many trees? train?,yes
tifa160,vq2a,muse2dot3,tifa160_68,What is the train on? track?,yes
tifa160,vq2a,muse2dot3,tifa160_68,A train on a track near what? many trees?,yes
tifa160,vq2a,muse2dot3,tifa160_42,Where is the boy holding the soccer ball? his arms?,
tifa160,vq2a,muse2dot3,tifa160_42,What does the boy have in his arms? soccer ball?,yes
tifa160,vq2a,muse2dot3,tifa160_42,Who is holding a soccer ball? A little boy?,yes
tifa160,vq2a,muse2dot3,tifa160_92,Who is pictured on a motorcycle smoking a cigarette? A man?,
tifa160,vq2a,muse2dot3,tifa160_92,What is the man riding? motorcycle?,yes
tifa160,vq2a,muse2dot3,tifa160_0,What has lights and a teddy bear on it? A Christmas tree?,
tifa160,vq2a,muse2dot3,tifa160_0,A Christmas tree with lights and what kind of bear? teddy?,yes
tifa160,vq2a,muse2dot3,tifa160_0,What is on the Christmas tree? lights?,yes
tifa160,vq2a,muse2dot3,tifa160_0,What kind of tree is this? Christmas?,yes
tifa160,vq2a,muse2dot3,tifa160_93,"Along with a truck, what vehicle is pictured at a red light? A car?",
tifa160,vq2a,muse2dot3,tifa160_93,"Along with a car, what vehicle is pictured at a red light? truck?",
tifa160,vq2a,muse2dot3,tifa160_11,What is the man wearing? wet suit?,yes
tifa160,vq2a,muse2dot3,tifa160_11,Who is wearing a wet suit and surfing? A man?,yes
tifa160,vq2a,muse2dot3,tifa160_95,In what position are the two people on the motorcycle? front?,yes
tifa160,vq2a,muse2dot3,tifa160_95,Who is with the woman on the motorcycle? A man?,yes
tifa160,vq2a,muse2dot3,tifa160_95,Who is with the man on the motorcycle? woman?,yes
tifa160,vq2a,muse2dot3,tifa160_43,Who is holding a tennis racket? man?,yes
tifa160,vq2a,muse2dot3,tifa160_43,What does the man do while he waits for the ball? tennis racket waits?,
tifa160,vq2a,muse2dot3,tifa160_43,A man with a tennis racket waits for what? ball?,yes
tifa160,vq2a,muse2dot3,tifa160_81,A house where you can see the relaxing room and what other room? bedroom?,
tifa160,vq2a,muse2dot3,tifa160_81,Where can you see the bedroom and relaxing room? A house?,yes
tifa160,vq2a,muse2dot3,tifa160_101,How many people are on the horses? three men?,yes
tifa160,vq2a,muse2dot3,tifa160_101,How many men are riding horses? three?,yes
tifa160,vq2a,muse2dot3,tifa160_101,Where are the men riding horses? grassy field?,yes
tifa160,vq2a,muse2dot3,tifa160_101,What are the men riding? horses?,yes
tifa160,vq2a,muse2dot3,tifa160_87,Which side of the motorcycle is pictured? front?,yes
tifa160,vq2a,muse2dot3,tifa160_87,What kind of picture is this? Closeup picture?,yes
tifa160,vq2a,muse2dot3,tifa160_87,What type of picture is this? Closeup?,yes
tifa160,vq2a,muse2dot3,tifa160_96,What kind of wave is the man surfing? large wave?,yes
tifa160,vq2a,muse2dot3,tifa160_96,Who is wearing a black suit and riding a wave? A man?,
tifa160,vq2a,muse2dot3,tifa160_96,What is the man wearing? black suit?,yes
tifa160,vq2a,muse2dot3,tifa160_72,Who is wearing red and playing tennis on a blue and green court? A lady?,
tifa160,vq2a,muse2dot3,tifa160_72,What is the lady in the picture doing? red playing tennis?,yes
tifa160,vq2a,muse2dot3,tifa160_72,"Besides green, what color is the court? blue?",yes
tifa160,vq2a,muse2dot3,tifa160_53,What is the kitten listening to? rain tap?,yes
tifa160,vq2a,muse2dot3,tifa160_53,Where is the kitten standing? windowpane?,yes
tifa160,vq2a,muse2dot3,tifa160_53,What age is the kitten? Young?,yes
tifa160,vq2a,muse2dot3,tifa160_49,A dog is laying with what? remote controller?,yes
tifa160,vq2a,muse2dot3,tifa160_52,How are the motorcycles parked on the side of the road? A row?,
tifa160,vq2a,muse2dot3,tifa160_52,What is pictured parked on the side of a road? motorcycles?,
tifa160,vq2a,muse2dot3,tifa160_52,On what part of the road are the motorcycles parked? side?,
tifa160,vq2a,muse2dot3,tifa160_44,Who is running to a base during a game at night? A baseball player?,
tifa160,vq2a,muse2dot3,tifa160_44,A baseball player running to what during a game at night? base?,
tifa160,vq2a,muse2dot3,tifa160_44,During what is the baseball player running to a base? game?,yes
tifa160,vq2a,muse2dot3,tifa160_99,People wearing helmets are standing next to what in the woods? bikes?,
tifa160,vq2a,muse2dot3,tifa160_99,Who is wearing helmets next to bikes in the woods? People?,
tifa160,vq2a,muse2dot3,tifa160_99,What are people wearing while riding bikes in the woods? helmets?,
tifa160,vq2a,muse2dot3,tifa160_61,What is locked to a black pole on a sidewalk? A red bike?,
tifa160,vq2a,muse2dot3,tifa160_61,What color pole is the bike locked to? black pole?,yes
tifa160,vq2a,muse2dot3,tifa160_61,What color are the handles on the bike? white handles?,yes
tifa160,vq2a,muse2dot3,tifa160_66,Where is the blanket on the bed? top?,yes
tifa160,vq2a,muse2dot3,tifa160_66,Who is lying on the small blanket on top of the unmade bed? The caramel-colored kitten?,
tifa160,vq2a,muse2dot3,tifa160_66,What is the kitten lying on? small blanket?,yes
tifa160,vq2a,muse2dot3,tifa160_9,What is the man holding? beer?,yes
tifa160,vq2a,muse2dot3,tifa160_9,What is the man wearing? suit?,yes
tifa160,vq2a,muse2dot3,tifa160_9,Who is pictured in the beer ad? A young man?,yes
tifa160,vq2a,muse2dot3,tifa160_58,What is the skateboarder wearing? blue jacket?,yes
tifa160,vq2a,muse2dot3,tifa160_58,Who is doing a trick in a blue jacket? skateboarder?,
tifa160,vq2a,muse2dot3,tifa160_58,What is the skateboarder doing? trick?,yes
tifa160,vq2a,muse2dot3,tifa160_123,On what part of the spoon is the umbrella located? top?,
tifa160,vq2a,muse2dot3,tifa160_123,What is on top of a spoon? An umbrella?,yes
tifa160,vq2a,muse2dot3,tifa160_133,What animal is to the right of a fire hydrant? A zebra?,
tifa160,vq2a,muse2dot3,tifa160_133,Which way is the zebra facing the fire hydrant? right?,
tifa160,vq2a,muse2dot3,tifa160_104,What kind of statue is it? Greek statue?,yes
tifa160,vq2a,muse2dot3,tifa160_104,Who is tripping over the cat in the statue? man?,yes
tifa160,vq2a,muse2dot3,tifa160_111,What is pictured in a kid's bedroom? mega Lego space station?,
tifa160,vq2a,muse2dot3,tifa160_111,What toy was used to build the space station? Lego?,yes
tifa160,vq2a,muse2dot3,tifa160_111,What is there of a mega Lego space station inside a kid's bedroom? Photo?,
tifa160,vq2a,muse2dot3,tifa160_142,"Along with neon orange, what color was used on the dog's face? neon green?",
tifa160,vq2a,muse2dot3,tifa160_142,What was the dog wearing? bright green wrestling tights?,yes
